id;name;sport_type;start_date;distance_km;moving_time_sec;elapsed_time_sec;elevation_gain;average_heartrate;max_heartrate;average_cadence;average_speed;max_speed;pace_sec_km;pace_formatted;efficiency_index;calories;suffer_score;pr_count;achievement_count;latitude;longitude;weather_temp;weather_feels_like;weather_humidity;weather_precipitation;weather_rain;weather_wind_speed;weather_wind_gusts;weather_code;weather_condition
18223235535;Moderado;Run;23/04/2026 06:32:06;8.35;2252;2309;2.8;157.7;177.0;87.4;3.71;4.883;270;4:29;1.7102;558.0;47.0;1;1;-28.477741;-49.004746;20.6;23.1;89;0.0;0.0;5.2;11.2;0;Desconhecido
18243588788;Corrida da tarde;Run;24/04/2026 17:29:26;5.01;1785;1795;3.7;132.6;146.0;84.1;2.804;3.9;356;5:56;2.687;344.0;7.0;0;0;-28.484672;-49.016069;21.4;25.5;99;0.0;0.0;2.3;5.4;3;Nublado
